CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5958,4,Yes,AlcatrazX3222,1002,2013-10-25 00:00:00,Yes
26877,,No,GermanTron,1036,2023-12-04 00:00:00,Yes
25651,,No,Logan1109,569,2022-09-15 00:00:00,Yes
23234,,Yes,Agamaster,1020,2019-01-10 00:00:00,Yes
22932,,No,tallaito,323,2018-08-10 00:00:00,Yes
18843,,Yes,Joseadilson,208,2016-02-10 00:00:00,Yes
15025,,No,Cleiton Frota,1002,2015-10-08 00:00:00,Yes
12024,,No,MT2,1031,2015-01-26 00:00:00,Yes
11675,,No,alice989,154,2015-01-24 00:00:00,Yes
9696,,No,QuattroGam3r,208,2014-11-06 00:00:00,Yes
9548,,No,kulurak,1056,2014-10-27 00:00:00,Yes
