CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
28167,,Yes,xHAXIMILLIONxx,1057,2024-12-11 00:00:00,Yes
28166,,No,xHAXIMILLIONxx,1106,2024-12-10 00:00:00,Yes
28163,,Yes,xHAXIMILLIONxx,1105,2024-12-09 00:00:00,Yes
17734,,No,kulurak,1181,2016-01-01 00:00:00,Yes
14010,,No,kulurak,1416,2015-05-31 00:00:00,Yes
12594,,Yes,j4g01812,267,2015-02-25 00:00:00,Yes
11792,,No,alice989,91,2015-01-24 00:00:00,Yes
11270,,No,sirlindqvist,859,2015-01-06 00:00:00,Yes
10566,,No,retrogamer343,184,2014-12-02 00:00:00,Yes
9841,,No,Sisee,1090,2014-11-08 00:00:00,Yes
