CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4079,5,Yes,Speed_ZGZ,538,2012-10-29 00:00:00,Yes
3974,5,Yes,nicob982,738,2012-10-20 00:00:00,Yes
114,4,Yes,TraJiK,566,2011-02-20 00:00:00,Yes
3675,1,Yes,dakillerxd,360,2012-08-20 00:00:00,Yes
27898,,Yes,IChoseRapture95,510,2024-10-20 00:00:00,Yes
25611,,No,Logan1109,616,2022-09-15 00:00:00,Yes
24642,,Yes,MushroomKnight,571,2021-05-29 00:00:00,Yes
21394,,No,tallaito,237,2017-08-16 00:00:00,Yes
20490,,Yes,Marketplace,282,2016-12-11 00:00:00,Yes
18369,,No,Casperr,353,2016-01-08 00:00:00,Yes
13804,,No,Lurker,211,2015-05-17 00:00:00,Yes
13803,,No,Lurker,230,2015-05-17 00:00:00,Yes
13128,,Yes,ATSUTANE,1583,2015-04-10 00:00:00,Yes
12515,,No,kulurak,1293,2015-02-20 00:00:00,Yes
11636,,No,alice989,129,2015-01-23 00:00:00,Yes
11480,,No,dermm,566,2015-01-15 00:00:00,Yes
11052,,No,mostwantedzetaRK,1321,2014-12-28 00:00:00,Yes
8129,,No,Lurker,486,2014-09-10 00:00:00,Yes
8135,,No,Lurker,536,2014-09-10 00:00:00,Yes
8134,,No,Lurker,454,2014-09-10 00:00:00,Yes
8133,,No,Lurker,451,2014-09-10 00:00:00,Yes
8132,,No,Lurker,275,2014-09-10 00:00:00,Yes
8131,,No,Lurker,486,2014-09-10 00:00:00,Yes
8130,,No,Lurker,620,2014-09-10 00:00:00,Yes
8128,,No,Lurker,217,2014-09-10 00:00:00,Yes
7754,,Yes,Ignaxio Herrera,279,2014-08-24 00:00:00,Yes
