CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3468,0,1,ssonic,158,2012-06-07 00:00:00,Yes
26661,,0, 313,99,2023-08-09 00:00:00,Yes
21224,,0,tallaito,676,2017-06-09 00:00:00,Yes
12607,,0,mostwantedzetaRK,1178,2015-02-27 00:00:00,Yes
12565,,0,mostwantedzetaRK,1163,2015-02-24 00:00:00,Yes
11596,,0,Lurker,188,2015-01-21 00:00:00,Yes
11597,,0,Lurker,189,2015-01-21 00:00:00,Yes
11598,,0,Lurker,160,2015-01-21 00:00:00,Yes
11560,,0,Power_of_USSR,356,2015-01-18 00:00:00,Yes
7834,,0,Lurker,232,2014-08-30 00:00:00,Yes
7835,,0,Lurker,408,2014-08-30 00:00:00,Yes
7836,,0,Lurker,530,2014-08-30 00:00:00,Yes
