CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5229,5,Yes,flaviochief,675,2013-06-03 00:00:00,Yes
4731,5,No,Niko241,342,2013-02-26 00:00:00,Yes
4688,5,No,specter,1154,2013-02-17 00:00:00,Yes
4687,4,No,orenyellow,432,2013-02-17 00:00:00,Yes
4676,3,No,orenyellow,408,2013-02-16 00:00:00,Yes
4677,2,No,orenyellow,412,2013-02-16 00:00:00,Yes
25717,,No,Logan1109,507,2022-09-15 00:00:00,Yes
21326,,No,tallaito,399,2017-07-12 00:00:00,Yes
20642,,No,xb360ld,629,2016-12-28 00:00:00,Yes
15167,,No,RGSPro,908,2015-10-26 00:00:00,Yes
15168,,No,RGSPro,979,2015-10-26 00:00:00,Yes
15024,,No,Cleiton Frota,675,2015-10-08 00:00:00,Yes
12764,,Yes,FumFum,102,2015-03-05 00:00:00,Yes
12319,,No,RianLivre2099,1180,2015-02-09 00:00:00,Yes
12346,,No,RianLivre2099,1171,2015-02-09 00:00:00,Yes
11700,,No,alice989,1122,2015-01-24 00:00:00,Yes
10578,,No,mostwantedzetaRK,1259,2014-12-03 00:00:00,Yes
9796,,No,Sisee,842,2014-11-08 00:00:00,Yes
9713,,No,QuattroGam3r,206,2014-11-06 00:00:00,Yes
8250,,No,Lurker,457,2014-09-12 00:00:00,Yes
8251,,No,Lurker,578,2014-09-12 00:00:00,Yes
8254,,No,Lurker,615,2014-09-12 00:00:00,Yes
8253,,No,Lurker,488,2014-09-12 00:00:00,Yes
8252,,No,Lurker,439,2014-09-12 00:00:00,Yes
