CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6543,5,Yes,SouthBronx187,742,2014-04-09 00:00:00,Yes
6015,4,Yes,vasmeister,245,2013-11-04 00:00:00,Yes
6004,4,No,Aut0botKilla,903,2013-11-01 00:00:00,Yes
5994,4,No,AlcatrazX3222,1029,2013-10-30 00:00:00,Yes
25672,,No,Logan1109,580,2022-09-15 00:00:00,Yes
24820,,No,Zaikrot,863,2021-06-13 00:00:00,Yes
22983,,No,Canaxico,968,2018-09-14 00:00:00,Yes
21333,,No,DAV0032,593,2017-07-16 00:00:00,Yes
21334,,No,DAV0032,398,2017-07-16 00:00:00,Yes
21335,,No,DAV0032,587,2017-07-16 00:00:00,Yes
21336,,No,DAV0032,594,2017-07-16 00:00:00,Yes
19014,,Yes,Joseadilson,1240,2016-03-16 00:00:00,Yes
15610,,No,fertinga2,1032,2015-11-27 00:00:00,Yes
15611,,No,fertinga2,942,2015-11-27 00:00:00,Yes
13783,,No,rfdahnaf91,742,2015-05-16 00:00:00,Yes
11692,,No,alice989,856,2015-01-24 00:00:00,Yes
10892,,No,tallaito,856,2014-12-19 00:00:00,Yes
9706,,No,QuattroGam3r,173,2014-11-06 00:00:00,Yes
7744,,Yes,Ignaxio Herrera,241,2014-08-24 00:00:00,Yes
6949,,Yes,Endrew,534,2014-07-07 00:00:00,Yes
