CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4490,5,No,Gromber,233,2012-12-29 00:00:00,Yes
2750,5,No,wackey,429,2011-12-01 00:00:00,Yes
4702,4,No,liorfigman,49,2013-02-21 00:00:00,Yes
5303,0,Yes,mynameisRAIN,498,2013-06-15 00:00:00,Yes
2838,0,No,xXGabri3LXx,314,2011-12-26 00:00:00,Yes
25599,,No,RefosLastKnight,291,2022-08-31 00:00:00,Yes
15257,,Yes,Patrick1287,288,2015-10-30 00:00:00,Yes
14218,,No,gore,261,2015-06-26 00:00:00,Yes
11848,,No,alice989,111,2015-01-24 00:00:00,Yes
10851,,Yes,ecayazzo,844,2014-12-18 00:00:00,Yes
8975,,No,Lurker,455,2014-09-25 00:00:00,Yes
8976,,No,Lurker,538,2014-09-25 00:00:00,Yes
8977,,No,Lurker,539,2014-09-25 00:00:00,Yes
8978,,No,Lurker,524,2014-09-25 00:00:00,Yes
