CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2350,0,1,TraJiK,413,2011-08-06 00:00:00,Yes
23388,,1,CLAUDIANO_GHOST_2015,1078,2019-03-23 00:00:00,Yes
23387,,0,CLAUDIANO_GHOST_2015,1079,2019-03-23 00:00:00,Yes
23384,,0,CLAUDIANO_GHOST_2015,1079,2019-03-22 00:00:00,Yes
20005,,0,smokemonster,1422,2016-10-12 00:00:00,Yes
17827,,0,Casperr,335,2016-01-01 00:00:00,Yes
12420,,0,Lurker,158,2015-02-13 00:00:00,Yes
10334,,0,Sisee,917,2014-11-20 00:00:00,Yes
7377,,0,Lurker,314,2014-07-30 00:00:00,Yes
