CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3997,5,Yes,JAAI06,273,2012-10-24 00:00:00,Yes
4553,2,No,gustavoaaps,766,2013-01-15 00:00:00,Yes
24089,,Yes,IronKiller,536,2020-08-01 00:00:00,Yes
23563,,No,palili,1091,2019-07-23 00:00:00,Yes
12971,,No,Xque4ever,523,2015-03-24 00:00:00,Yes
8290,,No,Lurker,618,2014-09-12 00:00:00,Yes
8291,,No,Lurker,475,2014-09-12 00:00:00,Yes
8292,,No,Lurker,479,2014-09-12 00:00:00,Yes
8293,,No,Lurker,601,2014-09-12 00:00:00,Yes
8294,,No,Lurker,618,2014-09-12 00:00:00,Yes
8295,,No,Lurker,530,2014-09-12 00:00:00,Yes
8296,,No,Lurker,412,2014-09-12 00:00:00,Yes
8297,,No,Lurker,576,2014-09-12 00:00:00,Yes
8028,,No,Lurker,382,2014-09-08 00:00:00,Yes
8029,,No,Lurker,422,2014-09-08 00:00:00,Yes
