CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3443,5,Yes,TraJiK,488,2012-06-01 00:00:00,Yes
27908,,Yes,IChoseRapture95,518,2024-10-20 00:00:00,Yes
25970,,No,Logan1109,620,2022-11-28 00:00:00,Yes
24019,,No,X0_LOJ_0X,1006,2020-07-05 00:00:00,Yes
22366,,Yes,x-zero,1215,2018-03-16 00:00:00,Yes
21214,,No,tallaito,529,2017-06-09 00:00:00,Yes
21225,,No,tallaito,529,2017-06-09 00:00:00,Yes
15153,,No,MushroomKnight,1004,2015-10-25 00:00:00,Yes
10536,,Yes,retrogamer343,672,2014-12-01 00:00:00,Yes
9707,,No,QuattroGam3r,223,2014-11-06 00:00:00,Yes
9492,,No,kulurak,1207,2014-10-26 00:00:00,Yes
