CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
654,5,0,MaesterRowen,707,2011-02-24 00:00:00,Yes
6508,4,0,craemosis,616,2014-03-22 00:00:00,Yes
1062,4,0,TraJiK,596,2011-03-07 00:00:00,Yes
987,3,0,TraJiK,532,2011-03-06 00:00:00,Yes
22291,,0,Destructo99,1203,2018-02-19 00:00:00,Yes
22292,,0,Destructo99,1062,2018-02-19 00:00:00,Yes
22293,,0,Destructo99,1052,2018-02-19 00:00:00,Yes
22294,,0,Destructo99,1263,2018-02-19 00:00:00,Yes
22295,,0,Destructo99,1130,2018-02-19 00:00:00,Yes
22087,,0,Dubstep190,1277,2018-01-17 00:00:00,Yes
11202,,0,QuattroGam3r,197,2015-01-04 00:00:00,Yes
8644,,0,Lurker,604,2014-09-19 00:00:00,Yes
8645,,0,Lurker,696,2014-09-19 00:00:00,Yes
