CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
1033,5,No,TraJiK,601,2011-03-07 00:00:00,Yes
940,0,Yes,adamokelly,495,2011-03-05 00:00:00,Yes
27735,,No,stiven2326,111,2024-09-08 00:00:00,Yes
27702,,No,stiven2326,104,2024-09-07 00:00:00,Yes
26112,,No,matt9,813,2023-01-04 00:00:00,Yes
20190,,Yes,Dardo RGH,256,2016-10-27 00:00:00,Yes
18977,,No,Lurker,248,2016-03-11 00:00:00,Yes
18978,,No,Lurker,189,2016-03-11 00:00:00,Yes
15001,,No,stephd30,580,2015-10-06 00:00:00,Yes
14061,,No,mostwantedzetaRK,1245,2015-06-08 00:00:00,Yes
11661,,No,alice989,73,2015-01-23 00:00:00,Yes
7117,,Yes,KYOA5,642,2014-07-18 00:00:00,Yes
