CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
23435,,0,matt9,811,2019-05-11 00:00:00,Yes
22011,,1,MasterAdilson,1147,2018-01-05 00:00:00,Yes
9056,,0,SmokeTracer,1092,2014-10-02 00:00:00,Yes
