CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3829,5,0,alexsayskeijones,354,2012-09-24 00:00:00,Yes
4408,3,1,GabrieleFanta,261,2012-12-08 00:00:00,Yes
3830,3,0,lordcortes,878,2012-09-25 00:00:00,Yes
4334,2,1,Ruiz357,652,2012-11-29 00:00:00,Yes
3857,2,0,Gabriele89,809,2012-09-28 00:00:00,Yes
5093,0,0,mitch11,467,2013-05-16 00:00:00,Yes
4348,0,0,Antonio_360,118,2012-12-01 00:00:00,Yes
3927,0,0,brunomandrake,461,2012-10-10 00:00:00,Yes
27963,,1,Hykiru,1039,2024-11-06 00:00:00,Yes
26634,,0,AlvaritoGaucho,983,2023-07-27 00:00:00,Yes
26014,,0,p@ulor0bs0nm@rt!ns92,1188,2022-12-13 00:00:00,Yes
25549,,0,fenixkill49,298,2022-07-29 00:00:00,Yes
24343,,0,fenixkill49,258,2020-12-28 00:00:00,Yes
24051,,0,kaledke2589,505,2020-07-28 00:00:00,Yes
24053,,0,kaledke2589,1000,2020-07-28 00:00:00,Yes
24063,,0,kaledke2589,1020,2020-07-28 00:00:00,Yes
24064,,0,kaledke2589,800,2020-07-28 00:00:00,Yes
23510,,1,CH 360,563,2019-06-26 00:00:00,Yes
20935,,0,binuo,261,2017-04-01 00:00:00,Yes
19263,,0,pesxdz,967,2016-05-07 00:00:00,Yes
18930,,1,Joseadilson,1303,2016-03-09 00:00:00,Yes
10432,,0,pablim54,322,2014-11-25 00:00:00,Yes
