CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5380,5,1,Davide7x,570,2013-06-30 00:00:00,Yes
3531,0,1,TraJiK,485,2012-06-20 00:00:00,Yes
27037,,0,GermanTron,857,2023-12-06 00:00:00,Yes
26288,,0,suegrini,1052,2023-02-07 00:00:00,Yes
17691,,0,Casperr,345,2016-01-01 00:00:00,Yes
12326,,0,Lurker,432,2015-02-09 00:00:00,Yes
12327,,0,Lurker,453,2015-02-09 00:00:00,Yes
11886,,0,alice989,247,2015-01-24 00:00:00,Yes
10147,,0,Sisee,981,2014-11-15 00:00:00,Yes
9739,,0,QuattroGam3r,551,2014-11-07 00:00:00,Yes
7300,,0,Lurker,322,2014-07-25 00:00:00,Yes
