CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6286,5,No,capa206,276,2014-01-19 00:00:00,Yes
76,5,Yes,wulfie,551,2011-02-20 00:00:00,Yes
26387,,No,eusi,974,2023-04-20 00:00:00,Yes
26223,,No,mr_drew,196,2023-02-02 00:00:00,Yes
21375,,No,SPDARIO,201,2017-08-09 00:00:00,Yes
19972,,Yes,smokemonster,1340,2016-10-11 00:00:00,Yes
14921,,No,Roberto3,319,2015-09-22 00:00:00,Yes
14875,,No,Roberto3,301,2015-09-19 00:00:00,Yes
14774,,No,Alex17rus,1110,2015-09-09 00:00:00,Yes
11308,,No,Roberto3,275,2015-01-07 00:00:00,Yes
