CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
23983,,No,XDETRAS,786,2020-06-17 00:00:00,Yes
17545,,No,Casperr,319,2015-12-27 00:00:00,Yes
7871,,No,remex,177,2014-09-01 00:00:00,Yes
