CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6317,5,0,marcos,983,2014-02-02 00:00:00,Yes
6319,0,0,ESTE,237,2014-02-03 00:00:00,Yes
27071,,0,GermanTron,680,2023-12-06 00:00:00,Yes
26627,,0,goscar150,931,2023-07-24 00:00:00,Yes
20576,,0,seymorebutts,722,2016-12-22 00:00:00,Yes
20137,,0,smokemonster,981,2016-10-17 00:00:00,Yes
17878,,0,Casperr,318,2016-01-02 00:00:00,Yes
17595,,0,kulurak,1038,2015-12-31 00:00:00,Yes
12941,,0,s3RG3y97531,1122,2015-03-22 00:00:00,Yes
12460,,0,Lurker,575,2015-02-15 00:00:00,Yes
12461,,0,Lurker,489,2015-02-15 00:00:00,Yes
12462,,0,Lurker,594,2015-02-15 00:00:00,Yes
11901,,0,alice989,115,2015-01-24 00:00:00,Yes
11386,,0,QuattroGam3r,568,2015-01-11 00:00:00,Yes
10946,,0,tallaito,830,2014-12-20 00:00:00,Yes
9930,,0,Sisee,704,2014-11-10 00:00:00,Yes
9655,,0,Sisee,921,2014-11-05 00:00:00,Yes
9403,,0,FdnSL,473,2014-10-19 00:00:00,Yes
9170,,0,FdnSL,472,2014-10-06 00:00:00,Yes
7383,,0,Lurker,303,2014-07-30 00:00:00,Yes
