CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2701,5,No,garentz,117,2011-11-13 00:00:00,Yes
2675,4,Yes,Blackuser,444,2011-11-03 00:00:00,Yes
2676,3,Yes,Blackuser,365,2011-11-03 00:00:00,Yes
26984,,No,GermanTron,818,2023-12-04 00:00:00,Yes
26423,,Yes,Jxnior.idk,387,2023-05-07 00:00:00,Yes
26341,,No,DeepWaterKarma9,793,2023-03-30 00:00:00,Yes
25866,,No,Logan1109,536,2022-11-01 00:00:00,Yes
25484,,No,Spider87,866,2022-06-20 00:00:00,Yes
23543,,No,MushroomKnight,534,2019-07-11 00:00:00,Yes
23490,,No,MushroomKnight,534,2019-06-14 00:00:00,Yes
20744,,Yes,Charry,989,2017-01-15 00:00:00,Yes
20533,,Yes,changbs,179,2016-12-17 00:00:00,Yes
19278,,No,andresxxx667xxx,458,2016-05-11 00:00:00,Yes
19071,,No,DBZMASTER1,978,2016-04-02 00:00:00,Yes
19016,,No,DBZMASTER1,977,2016-03-16 00:00:00,Yes
19017,,No,DBZMASTER1,980,2016-03-16 00:00:00,Yes
14792,,No,SraBigBoss,838,2015-09-10 00:00:00,Yes
11838,,No,alice989,115,2015-01-24 00:00:00,Yes
11206,,No,QuattroGam3r,195,2015-01-04 00:00:00,Yes
10072,,No,MushroomKnight,334,2014-11-14 00:00:00,Yes
9905,,No,Sisee,710,2014-11-10 00:00:00,Yes
8823,,No,Lurker,508,2014-09-21 00:00:00,Yes
8825,,No,Lurker,508,2014-09-21 00:00:00,Yes
8824,,No,Lurker,215,2014-09-21 00:00:00,Yes
8822,,No,Lurker,518,2014-09-21 00:00:00,Yes
7749,,Yes,Ignaxio Herrera,267,2014-08-24 00:00:00,Yes
