CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2510,5,No,JPizzle,485,2011-09-01 00:00:00,Yes
27792,,No,Nippur,255,2024-09-11 00:00:00,Yes
26158,,Yes,blzzs,130,2023-01-11 00:00:00,Yes
17546,,No,gorrolana73,256,2015-12-28 00:00:00,Yes
14183,,No,gore,221,2015-06-22 00:00:00,Yes
14113,,No,ShadyKnows,255,2015-06-15 00:00:00,Yes
11737,,No,alice989,163,2015-01-24 00:00:00,Yes
11155,,No,decxx1,296,2015-01-03 00:00:00,Yes
11109,,No,decxx1,267,2015-01-01 00:00:00,Yes
11110,,No,decxx1,267,2015-01-01 00:00:00,Yes
11112,,No,decxx1,258,2015-01-01 00:00:00,Yes
