CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
152,5,Yes,TraJiK,557,2011-02-20 00:00:00,Yes
4007,0,No,jarek,280,2012-10-24 00:00:00,Yes
25997,,No,SupershalloBoy,784,2022-12-08 00:00:00,Yes
23877,,Yes,miguel.maert198,521,2020-02-17 00:00:00,Yes
23391,,Yes,x-zero,1533,2019-03-27 00:00:00,Yes
23392,,Yes,x-zero,1533,2019-03-27 00:00:00,Yes
23393,,Yes,x-zero,1040,2019-03-27 00:00:00,Yes
23395,,Yes,x-zero,921,2019-03-27 00:00:00,Yes
23397,,Yes,x-zero,571,2019-03-27 00:00:00,Yes
13554,,No,gorrolana73,270,2015-05-09 00:00:00,Yes
