CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2731,3,0,johnnytheboy12,222,2011-11-26 00:00:00,Yes
11524,,0,T3KNOSIS,576,2015-01-16 00:00:00,Yes
10894,,0,tallaito,1112,2014-12-19 00:00:00,Yes
