CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
1071,0,0,TraJiK,665,2011-03-07 00:00:00,Yes
25740,,0,Logan1109,757,2022-09-15 00:00:00,Yes
25298,,0,lucasblz,1152,2022-03-27 00:00:00,Yes
24562,,1,Zaikrot,848,2021-04-12 00:00:00,Yes
20105,,0,pesxdz,1141,2016-10-13 00:00:00,Yes
18651,,1,Joseadilson,342,2016-02-06 00:00:00,Yes
17531,,0,gorrolana73,345,2015-12-27 00:00:00,Yes
11732,,0,alice989,161,2015-01-24 00:00:00,Yes
11315,,0,bienv1,375,2015-01-07 00:00:00,Yes
10559,,0,retrogamer343,770,2014-12-02 00:00:00,Yes
