CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4824,0,Yes,theironyuppie,202,2013-03-21 00:00:00,Yes
28137,,No,Dimarik0277,204,2024-12-06 00:00:00,Yes
21401,,No,ks303,203,2017-08-18 00:00:00,Yes
