CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5598,0,1,king88,392,2013-08-30 00:00:00,Yes
20170,,0,ks303,203,2016-10-22 00:00:00,Yes
20156,,0,ks303,203,2016-10-19 00:00:00,Yes
