CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
22330,,0,linewalker90,814,2018-02-20 00:00:00,Yes
15344,,0,funkuzo,426,2015-11-04 00:00:00,Yes
14166,,0,nous,287,2015-06-21 00:00:00,Yes
13637,,0,dewomper,676,2015-05-12 00:00:00,Yes
13511,,0,Lionhart0,771,2015-05-06 00:00:00,Yes
13495,,0,RianLivre2099,932,2015-05-03 00:00:00,Yes
11781,,0,alice989,142,2015-01-24 00:00:00,Yes
10751,,0,PIETKApl,225,2014-12-13 00:00:00,Yes
10637,,0,Lurker,172,2014-12-06 00:00:00,Yes
10639,,0,Lurker,191,2014-12-06 00:00:00,Yes
10661,,0,Lurker,191,2014-12-06 00:00:00,Yes
10343,,0,RobertBolvari,874,2014-11-21 00:00:00,Yes
10329,,0,Sisee,947,2014-11-20 00:00:00,Yes
9245,,0,FdnSL,462,2014-10-09 00:00:00,Yes
9246,,0,FdnSL,460,2014-10-09 00:00:00,Yes
