CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
1236,4,Yes,TraJiK,519,2011-03-14 00:00:00,Yes
1363,0,No,TraJiK,521,2011-03-18 00:00:00,Yes
27212,,Yes,PlatinumHits_and_Bits,526,2023-12-29 00:00:00,Yes
26022,,No,Logan1109,574,2022-12-16 00:00:00,Yes
23551,,No,edilson80,1378,2019-07-16 00:00:00,Yes
23271,,Yes,Agamaster,978,2019-01-10 00:00:00,Yes
18352,,Yes,j4g018,781,2016-01-07 00:00:00,Yes
15307,,Yes,funkuzo,506,2015-11-01 00:00:00,Yes
13064,,No,RianLivre2099,297,2015-04-05 00:00:00,Yes
13051,,No,RianLivre2099,299,2015-04-04 00:00:00,Yes
