CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6432,5,0,SouthBronx187,798,2014-03-07 00:00:00,Yes
6424,2,1,dacts123,120,2014-03-06 00:00:00,Yes
27341,,0,juanoliveira82,388,2024-01-14 00:00:00,Yes
26996,,0,GermanTron,937,2023-12-04 00:00:00,Yes
13766,,0,RianLivre2099,311,2015-05-16 00:00:00,Yes
12965,,1,j4g01812,254,2015-03-24 00:00:00,Yes
11954,,0,alice989,144,2015-01-25 00:00:00,Yes
11444,,0,pesxdz,807,2015-01-12 00:00:00,Yes
10692,,0,retrogamer343,644,2014-12-10 00:00:00,Yes
9916,,0,Sisee,984,2014-11-10 00:00:00,Yes
8945,,0,Lurker,513,2014-09-25 00:00:00,Yes
