CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
1240,4,No,TraJiK,609,2011-03-14 00:00:00,Yes
27902,,Yes,IChoseRapture95,575,2024-10-20 00:00:00,Yes
27888,,No,AhmedDevil,1053,2024-10-20 00:00:00,Yes
27505,,No,mr_drew,1090,2024-05-01 00:00:00,Yes
25697,,No,Logan1109,933,2022-09-15 00:00:00,Yes
18639,,Yes,Joseadilson,762,2016-02-05 00:00:00,Yes
18568,,No,Hecate,963,2016-01-26 00:00:00,Yes
18478,,No,Hecate,970,2016-01-13 00:00:00,Yes
18394,,No,Casperr,362,2016-01-08 00:00:00,Yes
14916,,No,theironyuppie,762,2015-09-21 00:00:00,Yes
11680,,No,alice989,219,2015-01-24 00:00:00,Yes
11534,,No,kulurak,1238,2015-01-16 00:00:00,Yes
9353,,Yes,Mithrava,367,2014-10-16 00:00:00,Yes
8303,,No,Lurker,642,2014-09-12 00:00:00,Yes
8302,,No,Lurker,634,2014-09-12 00:00:00,Yes
8301,,No,Lurker,535,2014-09-12 00:00:00,Yes
8300,,No,Lurker,458,2014-09-12 00:00:00,Yes
8048,,No,Lurker,558,2014-09-08 00:00:00,Yes
8047,,No,Lurker,624,2014-09-08 00:00:00,Yes
8046,,No,Lurker,536,2014-09-08 00:00:00,Yes
8045,,No,Lurker,556,2014-09-08 00:00:00,Yes
8044,,No,Lurker,466,2014-09-08 00:00:00,Yes
